customer_no,timestamp,location,dow,time,day_period
356_friday,2019-09-06 10:28:00,spices,friday,10:27:00,morning
356_friday,2019-09-06 10:29:00,spices,friday,10:27:00,morning
356_friday,2019-09-06 10:30:00,checkout,friday,10:30:00,morning
356_monday,2019-09-02 10:39:00,spices,monday,10:39:00,morning
356_monday,2019-09-02 10:40:00,checkout,monday,10:40:00,morning
356_thursday,2019-09-05 10:00:00,dairy,thursday,10:00:00,morning
356_thursday,2019-09-05 10:01:00,dairy,thursday,10:00:00,morning
356_thursday,2019-09-05 10:02:00,dairy,thursday,10:00:00,morning
356_thursday,2019-09-05 10:03:00,dairy,thursday,10:00:00,morning
356_thursday,2019-09-05 10:04:00,dairy,thursday,10:00:00,morning
356_thursday,2019-09-05 10:05:00,dairy,thursday,10:00:00,morning
356_thursday,2019-09-05 10:06:00,dairy,thursday,10:00:00,morning
356_thursday,2019-09-05 10:07:00,dairy,thursday,10:00:00,morning
356_thursday,2019-09-05 10:08:00,checkout,thursday,10:08:00,morning
356_tuesday,2019-09-03 10:35:00,drinks,tuesday,10:35:00,morning
356_tuesday,2019-09-03 10:36:00,checkout,tuesday,10:36:00,morning
356_wednesday,2019-09-04 09:53:00,dairy,wednesday,09:53:00,morning
356_wednesday,2019-09-04 09:54:00,dairy,wednesday,09:53:00,morning
356_wednesday,2019-09-04 09:55:00,dairy,wednesday,09:53:00,morning
356_wednesday,2019-09-04 09:56:00,dairy,wednesday,09:53:00,morning
356_wednesday,2019-09-04 09:57:00,dairy,wednesday,09:53:00,morning
356_wednesday,2019-09-04 09:58:00,dairy,wednesday,09:53:00,morning
356_wednesday,2019-09-04 09:59:00,dairy,wednesday,09:53:00,morning
356_wednesday,2019-09-04 10:00:00,fruit,wednesday,10:00:00,morning
356_wednesday,2019-09-04 10:01:00,spices,wednesday,10:01:00,morning
356_wednesday,2019-09-04 10:02:00,spices,wednesday,10:01:00,morning
356_wednesday,2019-09-04 10:03:00,drinks,wednesday,10:03:00,morning
356_wednesday,2019-09-04 10:04:00,spices,wednesday,10:04:00,morning
356_wednesday,2019-09-04 10:05:00,spices,wednesday,10:04:00,morning
356_wednesday,2019-09-04 10:06:00,spices,wednesday,10:04:00,morning
356_wednesday,2019-09-04 10:07:00,dairy,wednesday,10:07:00,morning
356_wednesday,2019-09-04 10:08:00,dairy,wednesday,10:07:00,morning
356_wednesday,2019-09-04 10:09:00,dairy,wednesday,10:07:00,morning
356_wednesday,2019-09-04 10:10:00,dairy,wednesday,10:07:00,morning
356_wednesday,2019-09-04 10:11:00,dairy,wednesday,10:07:00,morning
356_wednesday,2019-09-04 10:12:00,checkout,wednesday,10:12:00,morning
357_friday,2019-09-06 10:27:00,dairy,friday,10:27:00,morning
357_friday,2019-09-06 10:28:00,drinks,friday,10:28:00,morning
357_friday,2019-09-06 10:29:00,drinks,friday,10:28:00,morning
357_friday,2019-09-06 10:30:00,drinks,friday,10:28:00,morning
357_friday,2019-09-06 10:31:00,drinks,friday,10:28:00,morning
357_friday,2019-09-06 10:32:00,checkout,friday,10:32:00,morning
357_monday,2019-09-02 10:40:00,drinks,monday,10:40:00,morning
357_monday,2019-09-02 10:41:00,dairy,monday,10:41:00,morning
357_monday,2019-09-02 10:42:00,drinks,monday,10:42:00,morning
357_monday,2019-09-02 10:43:00,checkout,monday,10:43:00,morning
357_thursday,2019-09-05 10:01:00,drinks,thursday,10:01:00,morning
357_thursday,2019-09-05 10:02:00,drinks,thursday,10:01:00,morning
357_thursday,2019-09-05 10:03:00,drinks,thursday,10:01:00,morning
357_thursday,2019-09-05 10:04:00,spices,thursday,10:04:00,morning
357_thursday,2019-09-05 10:05:00,spices,thursday,10:04:00,morning
357_thursday,2019-09-05 10:06:00,dairy,thursday,10:06:00,morning
357_thursday,2019-09-05 10:07:00,dairy,thursday,10:06:00,morning
357_thursday,2019-09-05 10:08:00,dairy,thursday,10:06:00,morning
357_thursday,2019-09-05 10:09:00,dairy,thursday,10:06:00,morning
357_thursday,2019-09-05 10:10:00,dairy,thursday,10:06:00,morning
357_thursday,2019-09-05 10:11:00,dairy,thursday,10:06:00,morning
357_thursday,2019-09-05 10:12:00,dairy,thursday,10:06:00,morning
357_thursday,2019-09-05 10:13:00,dairy,thursday,10:06:00,morning
357_thursday,2019-09-05 10:14:00,drinks,thursday,10:14:00,morning
357_thursday,2019-09-05 10:15:00,spices,thursday,10:15:00,morning
357_thursday,2019-09-05 10:16:00,checkout,thursday,10:16:00,morning
357_tuesday,2019-09-03 10:35:00,fruit,tuesday,10:35:00,morning
357_tuesday,2019-09-03 10:36:00,fruit,tuesday,10:35:00,morning
357_tuesday,2019-09-03 10:37:00,fruit,tuesday,10:35:00,morning
357_tuesday,2019-09-03 10:38:00,drinks,tuesday,10:38:00,morning
357_tuesday,2019-09-03 10:39:00,checkout,tuesday,10:39:00,morning
357_wednesday,2019-09-04 09:53:00,dairy,wednesday,09:53:00,morning
357_wednesday,2019-09-04 09:54:00,dairy,wednesday,09:53:00,morning
357_wednesday,2019-09-04 09:55:00,dairy,wednesday,09:53:00,morning
357_wednesday,2019-09-04 09:56:00,dairy,wednesday,09:53:00,morning
357_wednesday,2019-09-04 09:57:00,dairy,wednesday,09:53:00,morning
357_wednesday,2019-09-04 09:58:00,spices,wednesday,09:58:00,morning
357_wednesday,2019-09-04 09:59:00,spices,wednesday,09:58:00,morning
357_wednesday,2019-09-04 10:00:00,fruit,wednesday,10:00:00,morning
357_wednesday,2019-09-04 10:01:00,fruit,wednesday,10:00:00,morning
357_wednesday,2019-09-04 10:02:00,checkout,wednesday,10:02:00,morning
358_friday,2019-09-06 10:28:00,drinks,friday,10:28:00,morning
358_friday,2019-09-06 10:29:00,checkout,friday,10:29:00,morning
358_monday,2019-09-02 10:40:00,spices,monday,10:40:00,morning
358_monday,2019-09-02 10:41:00,spices,monday,10:40:00,morning
358_monday,2019-09-02 10:42:00,dairy,monday,10:42:00,morning
358_monday,2019-09-02 10:43:00,dairy,monday,10:42:00,morning
358_monday,2019-09-02 10:44:00,dairy,monday,10:42:00,morning
358_monday,2019-09-02 10:45:00,dairy,monday,10:42:00,morning
358_monday,2019-09-02 10:46:00,checkout,monday,10:46:00,morning
358_thursday,2019-09-05 10:01:00,dairy,thursday,10:01:00,morning
358_thursday,2019-09-05 10:02:00,dairy,thursday,10:01:00,morning
358_thursday,2019-09-05 10:03:00,checkout,thursday,10:03:00,morning
358_tuesday,2019-09-03 10:35:00,dairy,tuesday,10:35:00,morning
358_tuesday,2019-09-03 10:36:00,checkout,tuesday,10:36:00,morning
358_wednesday,2019-09-04 09:54:00,dairy,wednesday,09:54:00,morning
358_wednesday,2019-09-04 09:55:00,dairy,wednesday,09:54:00,morning
358_wednesday,2019-09-04 09:56:00,dairy,wednesday,09:54:00,morning
358_wednesday,2019-09-04 09:57:00,dairy,wednesday,09:54:00,morning
358_wednesday,2019-09-04 09:58:00,dairy,wednesday,09:54:00,morning
358_wednesday,2019-09-04 09:59:00,dairy,wednesday,09:54:00,morning
358_wednesday,2019-09-04 10:00:00,dairy,wednesday,09:54:00,morning
358_wednesday,2019-09-04 10:01:00,dairy,wednesday,09:54:00,morning
358_wednesday,2019-09-04 10:02:00,dairy,wednesday,09:54:00,morning
358_wednesday,2019-09-04 10:03:00,dairy,wednesday,09:54:00,morning
358_wednesday,2019-09-04 10:04:00,dairy,wednesday,09:54:00,morning
358_wednesday,2019-09-04 10:05:00,checkout,wednesday,10:05:00,morning
359_friday,2019-09-06 10:29:00,dairy,friday,10:29:00,morning
359_friday,2019-09-06 10:30:00,dairy,friday,10:29:00,morning
359_friday,2019-09-06 10:31:00,dairy,friday,10:29:00,morning
359_friday,2019-09-06 10:32:00,dairy,friday,10:29:00,morning
359_friday,2019-09-06 10:33:00,dairy,friday,10:29:00,morning
359_friday,2019-09-06 10:34:00,dairy,friday,10:29:00,morning
359_friday,2019-09-06 10:35:00,dairy,friday,10:29:00,morning
359_friday,2019-09-06 10:36:00,checkout,friday,10:36:00,morning
359_monday,2019-09-02 10:40:00,fruit,monday,10:40:00,morning
359_monday,2019-09-02 10:41:00,spices,monday,10:41:00,morning
359_monday,2019-09-02 10:42:00,spices,monday,10:41:00,morning
359_monday,2019-09-02 10:43:00,drinks,monday,10:43:00,morning
359_monday,2019-09-02 10:44:00,drinks,monday,10:43:00,morning
359_monday,2019-09-02 10:45:00,spices,monday,10:45:00,morning
359_monday,2019-09-02 10:46:00,checkout,monday,10:46:00,morning
359_thursday,2019-09-05 10:01:00,fruit,thursday,10:01:00,morning
359_thursday,2019-09-05 10:02:00,fruit,thursday,10:01:00,morning
359_thursday,2019-09-05 10:03:00,checkout,thursday,10:03:00,morning
359_tuesday,2019-09-03 10:35:00,dairy,tuesday,10:35:00,morning
359_tuesday,2019-09-03 10:36:00,dairy,tuesday,10:35:00,morning
359_tuesday,2019-09-03 10:37:00,dairy,tuesday,10:35:00,morning
359_tuesday,2019-09-03 10:38:00,dairy,tuesday,10:35:00,morning
359_tuesday,2019-09-03 10:39:00,dairy,tuesday,10:35:00,morning
359_tuesday,2019-09-03 10:40:00,dairy,tuesday,10:35:00,morning
359_tuesday,2019-09-03 10:41:00,dairy,tuesday,10:35:00,morning
359_tuesday,2019-09-03 10:42:00,dairy,tuesday,10:35:00,morning
359_tuesday,2019-09-03 10:43:00,dairy,tuesday,10:35:00,morning
359_tuesday,2019-09-03 10:44:00,checkout,tuesday,10:44:00,morning
359_wednesday,2019-09-04 09:54:00,dairy,wednesday,09:54:00,morning
359_wednesday,2019-09-04 09:55:00,dairy,wednesday,09:54:00,morning
359_wednesday,2019-09-04 09:56:00,dairy,wednesday,09:54:00,morning
359_wednesday,2019-09-04 09:57:00,dairy,wednesday,09:54:00,morning
359_wednesday,2019-09-04 09:58:00,dairy,wednesday,09:54:00,morning
359_wednesday,2019-09-04 09:59:00,dairy,wednesday,09:54:00,morning
359_wednesday,2019-09-04 10:00:00,dairy,wednesday,09:54:00,morning
359_wednesday,2019-09-04 10:01:00,dairy,wednesday,09:54:00,morning
359_wednesday,2019-09-04 10:02:00,dairy,wednesday,09:54:00,morning
359_wednesday,2019-09-04 10:03:00,dairy,wednesday,09:54:00,morning
359_wednesday,2019-09-04 10:04:00,dairy,wednesday,09:54:00,morning
359_wednesday,2019-09-04 10:05:00,checkout,wednesday,10:05:00,morning
35_friday,2019-09-06 07:24:00,drinks,friday,07:24:00,morning
35_friday,2019-09-06 07:25:00,drinks,friday,07:24:00,morning
35_friday,2019-09-06 07:26:00,drinks,friday,07:24:00,morning
35_friday,2019-09-06 07:27:00,spices,friday,07:27:00,morning
35_friday,2019-09-06 07:28:00,fruit,friday,07:28:00,morning
35_friday,2019-09-06 07:29:00,fruit,friday,07:28:00,morning
35_friday,2019-09-06 07:30:00,drinks,friday,07:30:00,morning
35_friday,2019-09-06 07:31:00,spices,friday,07:31:00,morning
35_friday,2019-09-06 07:32:00,spices,friday,07:31:00,morning
35_friday,2019-09-06 07:33:00,spices,friday,07:31:00,morning
35_friday,2019-09-06 07:34:00,spices,friday,07:31:00,morning
35_friday,2019-09-06 07:35:00,fruit,friday,07:35:00,morning
35_friday,2019-09-06 07:36:00,fruit,friday,07:35:00,morning
35_friday,2019-09-06 07:37:00,fruit,friday,07:35:00,morning
35_friday,2019-09-06 07:38:00,fruit,friday,07:35:00,morning
35_friday,2019-09-06 07:39:00,checkout,friday,07:39:00,morning
35_monday,2019-09-02 07:18:00,dairy,monday,07:18:00,morning
35_monday,2019-09-02 07:19:00,drinks,monday,07:19:00,morning
35_monday,2019-09-02 07:20:00,drinks,monday,07:19:00,morning
35_monday,2019-09-02 07:21:00,drinks,monday,07:19:00,morning
35_monday,2019-09-02 07:22:00,checkout,monday,07:22:00,morning
35_thursday,2019-09-05 07:18:00,fruit,thursday,07:18:00,morning
35_thursday,2019-09-05 07:19:00,checkout,thursday,07:19:00,morning
35_tuesday,2019-09-03 07:22:00,spices,tuesday,07:22:00,morning
35_tuesday,2019-09-03 07:23:00,spices,tuesday,07:22:00,morning
35_tuesday,2019-09-03 07:24:00,checkout,tuesday,07:24:00,morning
35_wednesday,2019-09-04 07:20:00,drinks,wednesday,07:20:00,morning
35_wednesday,2019-09-04 07:21:00,checkout,wednesday,07:21:00,morning
360_friday,2019-09-06 10:30:00,drinks,friday,10:30:00,morning
360_friday,2019-09-06 10:31:00,drinks,friday,10:30:00,morning
360_friday,2019-09-06 10:32:00,fruit,friday,10:32:00,morning
360_friday,2019-09-06 10:33:00,fruit,friday,10:32:00,morning
360_friday,2019-09-06 10:34:00,fruit,friday,10:32:00,morning
360_friday,2019-09-06 10:35:00,checkout,friday,10:35:00,morning
360_monday,2019-09-02 10:40:00,spices,monday,10:40:00,morning
360_monday,2019-09-02 10:41:00,drinks,monday,10:41:00,morning
360_monday,2019-09-02 10:42:00,checkout,monday,10:42:00,morning
360_thursday,2019-09-05 10:01:00,dairy,thursday,10:01:00,morning
360_thursday,2019-09-05 10:02:00,dairy,thursday,10:01:00,morning
360_thursday,2019-09-05 10:03:00,dairy,thursday,10:01:00,morning
360_thursday,2019-09-05 10:04:00,dairy,thursday,10:01:00,morning
360_thursday,2019-09-05 10:05:00,dairy,thursday,10:01:00,morning
360_thursday,2019-09-05 10:06:00,dairy,thursday,10:01:00,morning
360_thursday,2019-09-05 10:07:00,dairy,thursday,10:01:00,morning
360_thursday,2019-09-05 10:08:00,dairy,thursday,10:01:00,morning
360_thursday,2019-09-05 10:09:00,dairy,thursday,10:01:00,morning
360_thursday,2019-09-05 10:10:00,dairy,thursday,10:01:00,morning
360_thursday,2019-09-05 10:11:00,dairy,thursday,10:01:00,morning
360_thursday,2019-09-05 10:12:00,dairy,thursday,10:01:00,morning
360_thursday,2019-09-05 10:13:00,checkout,thursday,10:13:00,morning
360_tuesday,2019-09-03 10:35:00,spices,tuesday,10:35:00,morning
360_tuesday,2019-09-03 10:36:00,spices,tuesday,10:35:00,morning
360_tuesday,2019-09-03 10:37:00,spices,tuesday,10:35:00,morning
360_tuesday,2019-09-03 10:38:00,drinks,tuesday,10:38:00,morning
360_tuesday,2019-09-03 10:39:00,drinks,tuesday,10:38:00,morning
360_tuesday,2019-09-03 10:40:00,checkout,tuesday,10:40:00,morning
360_wednesday,2019-09-04 09:54:00,fruit,wednesday,09:54:00,morning
360_wednesday,2019-09-04 09:55:00,drinks,wednesday,09:55:00,morning
360_wednesday,2019-09-04 09:56:00,fruit,wednesday,09:56:00,morning
360_wednesday,2019-09-04 09:57:00,drinks,wednesday,09:57:00,morning
360_wednesday,2019-09-04 09:58:00,checkout,wednesday,09:58:00,morning
361_friday,2019-09-06 10:33:00,drinks,friday,10:33:00,morning
361_friday,2019-09-06 10:34:00,checkout,friday,10:34:00,morning
361_monday,2019-09-02 10:40:00,dairy,monday,10:40:00,morning
361_monday,2019-09-02 10:41:00,dairy,monday,10:40:00,morning
361_monday,2019-09-02 10:42:00,dairy,monday,10:40:00,morning
361_monday,2019-09-02 10:43:00,dairy,monday,10:40:00,morning
361_monday,2019-09-02 10:44:00,dairy,monday,10:40:00,morning
361_monday,2019-09-02 10:45:00,spices,monday,10:45:00,morning
361_monday,2019-09-02 10:46:00,dairy,monday,10:46:00,morning
361_monday,2019-09-02 10:47:00,dairy,monday,10:46:00,morning
361_monday,2019-09-02 10:48:00,dairy,monday,10:46:00,morning
361_monday,2019-09-02 10:49:00,dairy,monday,10:46:00,morning
361_monday,2019-09-02 10:50:00,dairy,monday,10:46:00,morning
361_monday,2019-09-02 10:51:00,dairy,monday,10:46:00,morning
361_monday,2019-09-02 10:52:00,dairy,monday,10:46:00,morning
361_monday,2019-09-02 10:53:00,dairy,monday,10:46:00,morning
361_monday,2019-09-02 10:54:00,dairy,monday,10:46:00,morning
361_monday,2019-09-02 10:55:00,dairy,monday,10:46:00,morning
361_monday,2019-09-02 10:56:00,dairy,monday,10:46:00,morning
361_monday,2019-09-02 10:57:00,dairy,monday,10:46:00,morning
361_monday,2019-09-02 10:58:00,dairy,monday,10:46:00,morning
361_monday,2019-09-02 10:59:00,dairy,monday,10:46:00,morning
361_monday,2019-09-02 11:00:00,fruit,monday,11:00:00,morning
361_monday,2019-09-02 11:01:00,fruit,monday,11:00:00,morning
361_monday,2019-09-02 11:02:00,fruit,monday,11:00:00,morning
361_monday,2019-09-02 11:03:00,fruit,monday,11:00:00,morning
361_monday,2019-09-02 11:04:00,dairy,monday,11:04:00,morning
361_monday,2019-09-02 11:05:00,dairy,monday,11:04:00,morning
361_monday,2019-09-02 11:06:00,dairy,monday,11:04:00,morning
361_monday,2019-09-02 11:07:00,dairy,monday,11:04:00,morning
361_monday,2019-09-02 11:08:00,dairy,monday,11:04:00,morning
361_monday,2019-09-02 11:09:00,dairy,monday,11:04:00,morning
361_monday,2019-09-02 11:10:00,drinks,monday,11:10:00,morning
361_monday,2019-09-02 11:11:00,drinks,monday,11:10:00,morning
361_monday,2019-09-02 11:12:00,checkout,monday,11:12:00,morning
361_thursday,2019-09-05 10:02:00,spices,thursday,10:02:00,morning
361_thursday,2019-09-05 10:03:00,spices,thursday,10:02:00,morning
361_thursday,2019-09-05 10:04:00,drinks,thursday,10:04:00,morning
361_thursday,2019-09-05 10:05:00,drinks,thursday,10:04:00,morning
361_thursday,2019-09-05 10:06:00,checkout,thursday,10:06:00,morning
361_tuesday,2019-09-03 10:35:00,drinks,tuesday,10:35:00,morning
361_tuesday,2019-09-03 10:36:00,drinks,tuesday,10:35:00,morning
361_tuesday,2019-09-03 10:37:00,drinks,tuesday,10:35:00,morning
361_tuesday,2019-09-03 10:38:00,drinks,tuesday,10:35:00,morning
361_tuesday,2019-09-03 10:39:00,fruit,tuesday,10:39:00,morning
361_tuesday,2019-09-03 10:40:00,spices,tuesday,10:40:00,morning
361_tuesday,2019-09-03 10:41:00,checkout,tuesday,10:41:00,morning
361_wednesday,2019-09-04 09:54:00,fruit,wednesday,09:54:00,morning
361_wednesday,2019-09-04 09:55:00,dairy,wednesday,09:55:00,morning
361_wednesday,2019-09-04 09:56:00,drinks,wednesday,09:56:00,morning
361_wednesday,2019-09-04 09:57:00,drinks,wednesday,09:56:00,morning
361_wednesday,2019-09-04 09:58:00,drinks,wednesday,09:56:00,morning
361_wednesday,2019-09-04 09:59:00,drinks,wednesday,09:56:00,morning
361_wednesday,2019-09-04 10:00:00,drinks,wednesday,09:56:00,morning
361_wednesday,2019-09-04 10:01:00,spices,wednesday,10:01:00,morning
361_wednesday,2019-09-04 10:02:00,dairy,wednesday,10:02:00,morning
361_wednesday,2019-09-04 10:03:00,dairy,wednesday,10:02:00,morning
361_wednesday,2019-09-04 10:04:00,dairy,wednesday,10:02:00,morning
361_wednesday,2019-09-04 10:05:00,dairy,wednesday,10:02:00,morning
361_wednesday,2019-09-04 10:06:00,dairy,wednesday,10:02:00,morning
361_wednesday,2019-09-04 10:07:00,dairy,wednesday,10:02:00,morning
361_wednesday,2019-09-04 10:08:00,dairy,wednesday,10:02:00,morning
361_wednesday,2019-09-04 10:09:00,dairy,wednesday,10:02:00,morning
361_wednesday,2019-09-04 10:10:00,dairy,wednesday,10:02:00,morning
361_wednesday,2019-09-04 10:11:00,fruit,wednesday,10:11:00,morning
361_wednesday,2019-09-04 10:12:00,fruit,wednesday,10:11:00,morning
361_wednesday,2019-09-04 10:13:00,fruit,wednesday,10:11:00,morning
361_wednesday,2019-09-04 10:14:00,dairy,wednesday,10:14:00,morning
361_wednesday,2019-09-04 10:15:00,dairy,wednesday,10:14:00,morning
361_wednesday,2019-09-04 10:16:00,fruit,wednesday,10:16:00,morning
361_wednesday,2019-09-04 10:17:00,fruit,wednesday,10:16:00,morning
361_wednesday,2019-09-04 10:18:00,fruit,wednesday,10:16:00,morning
361_wednesday,2019-09-04 10:19:00,checkout,wednesday,10:19:00,morning
362_friday,2019-09-06 10:37:00,fruit,friday,10:37:00,morning
362_friday,2019-09-06 10:38:00,checkout,friday,10:38:00,morning
362_monday,2019-09-02 10:40:00,fruit,monday,10:40:00,morning
362_monday,2019-09-02 10:41:00,fruit,monday,10:40:00,morning
362_monday,2019-09-02 10:42:00,fruit,monday,10:40:00,morning
362_monday,2019-09-02 10:43:00,checkout,monday,10:43:00,morning
362_thursday,2019-09-05 10:04:00,dairy,thursday,10:04:00,morning
362_thursday,2019-09-05 10:05:00,dairy,thursday,10:04:00,morning
362_thursday,2019-09-05 10:06:00,dairy,thursday,10:04:00,morning
362_thursday,2019-09-05 10:07:00,checkout,thursday,10:07:00,morning
362_tuesday,2019-09-03 10:37:00,fruit,tuesday,10:37:00,morning
362_tuesday,2019-09-03 10:38:00,dairy,tuesday,10:38:00,morning
362_tuesday,2019-09-03 10:39:00,dairy,tuesday,10:38:00,morning
362_tuesday,2019-09-03 10:40:00,dairy,tuesday,10:38:00,morning
362_tuesday,2019-09-03 10:41:00,dairy,tuesday,10:38:00,morning
362_tuesday,2019-09-03 10:42:00,drinks,tuesday,10:42:00,morning
362_tuesday,2019-09-03 10:43:00,drinks,tuesday,10:42:00,morning
362_tuesday,2019-09-03 10:44:00,checkout,tuesday,10:44:00,morning
362_wednesday,2019-09-04 09:56:00,spices,wednesday,09:56:00,morning
362_wednesday,2019-09-04 09:57:00,spices,wednesday,09:56:00,morning
362_wednesday,2019-09-04 09:58:00,drinks,wednesday,09:58:00,morning
362_wednesday,2019-09-04 09:59:00,drinks,wednesday,09:58:00,morning
362_wednesday,2019-09-04 10:00:00,fruit,wednesday,10:00:00,morning
362_wednesday,2019-09-04 10:01:00,dairy,wednesday,10:01:00,morning
362_wednesday,2019-09-04 10:02:00,checkout,wednesday,10:02:00,morning
363_friday,2019-09-06 10:38:00,fruit,friday,10:38:00,morning
363_friday,2019-09-06 10:39:00,dairy,friday,10:39:00,morning
363_friday,2019-09-06 10:40:00,checkout,friday,10:40:00,morning
363_monday,2019-09-02 10:41:00,spices,monday,10:41:00,morning
363_monday,2019-09-02 10:42:00,spices,monday,10:41:00,morning
363_monday,2019-09-02 10:43:00,drinks,monday,10:43:00,morning
363_monday,2019-09-02 10:44:00,checkout,monday,10:44:00,morning
363_thursday,2019-09-05 10:04:00,dairy,thursday,10:04:00,morning
363_thursday,2019-09-05 10:05:00,spices,thursday,10:05:00,morning
363_thursday,2019-09-05 10:06:00,checkout,thursday,10:06:00,morning
363_tuesday,2019-09-03 10:37:00,fruit,tuesday,10:37:00,morning
363_tuesday,2019-09-03 10:38:00,fruit,tuesday,10:37:00,morning
363_tuesday,2019-09-03 10:39:00,fruit,tuesday,10:37:00,morning
363_tuesday,2019-09-03 10:40:00,fruit,tuesday,10:37:00,morning
363_tuesday,2019-09-03 10:41:00,dairy,tuesday,10:41:00,morning
363_tuesday,2019-09-03 10:42:00,fruit,tuesday,10:42:00,morning
363_tuesday,2019-09-03 10:43:00,fruit,tuesday,10:42:00,morning
363_tuesday,2019-09-03 10:44:00,fruit,tuesday,10:42:00,morning
363_tuesday,2019-09-03 10:45:00,fruit,tuesday,10:42:00,morning
363_tuesday,2019-09-03 10:46:00,fruit,tuesday,10:42:00,morning
363_tuesday,2019-09-03 10:47:00,spices,tuesday,10:47:00,morning
363_tuesday,2019-09-03 10:48:00,spices,tuesday,10:47:00,morning
363_tuesday,2019-09-03 10:49:00,spices,tuesday,10:47:00,morning
363_tuesday,2019-09-03 10:50:00,spices,tuesday,10:47:00,morning
363_tuesday,2019-09-03 10:51:00,spices,tuesday,10:47:00,morning
363_tuesday,2019-09-03 10:52:00,spices,tuesday,10:47:00,morning
363_tuesday,2019-09-03 10:53:00,dairy,tuesday,10:53:00,morning
363_tuesday,2019-09-03 10:54:00,checkout,tuesday,10:54:00,morning
363_wednesday,2019-09-04 09:56:00,fruit,wednesday,09:56:00,morning
363_wednesday,2019-09-04 09:57:00,dairy,wednesday,09:57:00,morning
363_wednesday,2019-09-04 09:58:00,dairy,wednesday,09:57:00,morning
363_wednesday,2019-09-04 09:59:00,fruit,wednesday,09:59:00,morning
363_wednesday,2019-09-04 10:00:00,fruit,wednesday,09:59:00,morning
363_wednesday,2019-09-04 10:01:00,fruit,wednesday,09:59:00,morning
363_wednesday,2019-09-04 10:02:00,fruit,wednesday,09:59:00,morning
363_wednesday,2019-09-04 10:03:00,fruit,wednesday,09:59:00,morning
363_wednesday,2019-09-04 10:04:00,fruit,wednesday,09:59:00,morning
363_wednesday,2019-09-04 10:05:00,dairy,wednesday,10:05:00,morning
363_wednesday,2019-09-04 10:06:00,dairy,wednesday,10:05:00,morning
363_wednesday,2019-09-04 10:07:00,checkout,wednesday,10:07:00,morning
364_friday,2019-09-06 10:38:00,dairy,friday,10:38:00,morning
364_friday,2019-09-06 10:39:00,spices,friday,10:39:00,morning
364_friday,2019-09-06 10:40:00,dairy,friday,10:40:00,morning
364_friday,2019-09-06 10:41:00,dairy,friday,10:40:00,morning
364_friday,2019-09-06 10:42:00,fruit,friday,10:42:00,morning
364_friday,2019-09-06 10:43:00,fruit,friday,10:42:00,morning
364_friday,2019-09-06 10:44:00,drinks,friday,10:44:00,morning
364_friday,2019-09-06 10:45:00,checkout,friday,10:45:00,morning
364_monday,2019-09-02 10:41:00,dairy,monday,10:41:00,morning
364_monday,2019-09-02 10:42:00,dairy,monday,10:41:00,morning
364_monday,2019-09-02 10:43:00,dairy,monday,10:41:00,morning
364_monday,2019-09-02 10:44:00,dairy,monday,10:41:00,morning
364_monday,2019-09-02 10:45:00,dairy,monday,10:41:00,morning
364_monday,2019-09-02 10:46:00,dairy,monday,10:41:00,morning
364_monday,2019-09-02 10:47:00,dairy,monday,10:41:00,morning
364_monday,2019-09-02 10:48:00,spices,monday,10:48:00,morning
364_monday,2019-09-02 10:49:00,checkout,monday,10:49:00,morning
364_thursday,2019-09-05 10:04:00,fruit,thursday,10:04:00,morning
364_thursday,2019-09-05 10:05:00,fruit,thursday,10:04:00,morning
364_thursday,2019-09-05 10:06:00,spices,thursday,10:06:00,morning
364_thursday,2019-09-05 10:07:00,spices,thursday,10:06:00,morning
364_thursday,2019-09-05 10:08:00,spices,thursday,10:06:00,morning
364_thursday,2019-09-05 10:09:00,drinks,thursday,10:09:00,morning
364_thursday,2019-09-05 10:10:00,fruit,thursday,10:10:00,morning
364_thursday,2019-09-05 10:11:00,fruit,thursday,10:10:00,morning
364_thursday,2019-09-05 10:12:00,fruit,thursday,10:10:00,morning
364_thursday,2019-09-05 10:13:00,fruit,thursday,10:10:00,morning
364_thursday,2019-09-05 10:14:00,fruit,thursday,10:10:00,morning
364_thursday,2019-09-05 10:15:00,fruit,thursday,10:10:00,morning
364_thursday,2019-09-05 10:16:00,spices,thursday,10:16:00,morning
364_thursday,2019-09-05 10:17:00,spices,thursday,10:16:00,morning
364_thursday,2019-09-05 10:18:00,fruit,thursday,10:18:00,morning
364_thursday,2019-09-05 10:19:00,fruit,thursday,10:18:00,morning
364_thursday,2019-09-05 10:20:00,checkout,thursday,10:20:00,morning
364_tuesday,2019-09-03 10:40:00,spices,tuesday,10:40:00,morning
364_tuesday,2019-09-03 10:41:00,dairy,tuesday,10:41:00,morning
364_tuesday,2019-09-03 10:42:00,dairy,tuesday,10:41:00,morning
364_tuesday,2019-09-03 10:43:00,dairy,tuesday,10:41:00,morning
364_tuesday,2019-09-03 10:44:00,dairy,tuesday,10:41:00,morning
364_tuesday,2019-09-03 10:45:00,dairy,tuesday,10:41:00,morning
364_tuesday,2019-09-03 10:46:00,drinks,tuesday,10:46:00,morning
364_tuesday,2019-09-03 10:47:00,drinks,tuesday,10:46:00,morning
364_tuesday,2019-09-03 10:48:00,drinks,tuesday,10:46:00,morning
364_tuesday,2019-09-03 10:49:00,checkout,tuesday,10:49:00,morning
364_wednesday,2019-09-04 09:56:00,spices,wednesday,09:56:00,morning
