customer_no,timestamp,to_location,dow,time,day_period,from_location
334_friday,2019-09-06 10:28:00,checkout,friday,10:28:00,morning,dairy
334_monday,2019-09-02 10:18:00,spices,monday,10:18:00,morning,entrance
334_monday,2019-09-02 10:19:00,spices,monday,10:18:00,morning,spices
334_monday,2019-09-02 10:20:00,checkout,monday,10:20:00,morning,spices
334_thursday,2019-09-05 09:45:00,dairy,thursday,09:45:00,morning,entrance
334_thursday,2019-09-05 09:46:00,dairy,thursday,09:45:00,morning,dairy
334_thursday,2019-09-05 09:47:00,dairy,thursday,09:45:00,morning,dairy
334_thursday,2019-09-05 09:48:00,checkout,thursday,09:48:00,morning,dairy
334_tuesday,2019-09-03 10:22:00,dairy,tuesday,10:22:00,morning,entrance
334_tuesday,2019-09-03 10:23:00,checkout,tuesday,10:23:00,morning,dairy
334_wednesday,2019-09-04 09:36:00,fruit,wednesday,09:36:00,morning,entrance
334_wednesday,2019-09-04 09:37:00,fruit,wednesday,09:36:00,morning,fruit
334_wednesday,2019-09-04 09:38:00,spices,wednesday,09:38:00,morning,fruit
334_wednesday,2019-09-04 09:39:00,spices,wednesday,09:38:00,morning,spices
334_wednesday,2019-09-04 09:40:00,spices,wednesday,09:38:00,morning,spices
334_wednesday,2019-09-04 09:41:00,spices,wednesday,09:38:00,morning,spices
334_wednesday,2019-09-04 09:42:00,drinks,wednesday,09:42:00,morning,spices
334_wednesday,2019-09-04 09:43:00,drinks,wednesday,09:42:00,morning,drinks
334_wednesday,2019-09-04 09:44:00,drinks,wednesday,09:42:00,morning,drinks
334_wednesday,2019-09-04 09:45:00,drinks,wednesday,09:42:00,morning,drinks
334_wednesday,2019-09-04 09:46:00,drinks,wednesday,09:42:00,morning,drinks
334_wednesday,2019-09-04 09:47:00,drinks,wednesday,09:42:00,morning,drinks
334_wednesday,2019-09-04 09:48:00,fruit,wednesday,09:48:00,morning,drinks
334_wednesday,2019-09-04 09:49:00,fruit,wednesday,09:48:00,morning,fruit
334_wednesday,2019-09-04 09:50:00,spices,wednesday,09:50:00,morning,fruit
334_wednesday,2019-09-04 09:51:00,spices,wednesday,09:50:00,morning,spices
334_wednesday,2019-09-04 09:52:00,dairy,wednesday,09:52:00,morning,spices
334_wednesday,2019-09-04 09:53:00,dairy,wednesday,09:52:00,morning,dairy
334_wednesday,2019-09-04 09:54:00,dairy,wednesday,09:52:00,morning,dairy
334_wednesday,2019-09-04 09:55:00,dairy,wednesday,09:52:00,morning,dairy
334_wednesday,2019-09-04 09:56:00,dairy,wednesday,09:52:00,morning,dairy
334_wednesday,2019-09-04 09:57:00,dairy,wednesday,09:52:00,morning,dairy
334_wednesday,2019-09-04 09:58:00,dairy,wednesday,09:52:00,morning,dairy
334_wednesday,2019-09-04 09:59:00,dairy,wednesday,09:52:00,morning,dairy
334_wednesday,2019-09-04 10:00:00,fruit,wednesday,10:00:00,morning,dairy
334_wednesday,2019-09-04 10:01:00,checkout,wednesday,10:01:00,morning,fruit
335_friday,2019-09-06 10:11:00,dairy,friday,10:11:00,morning,entrance
335_friday,2019-09-06 10:12:00,dairy,friday,10:11:00,morning,dairy
335_friday,2019-09-06 10:13:00,dairy,friday,10:11:00,morning,dairy
335_friday,2019-09-06 10:14:00,dairy,friday,10:11:00,morning,dairy
335_friday,2019-09-06 10:15:00,dairy,friday,10:11:00,morning,dairy
335_friday,2019-09-06 10:16:00,dairy,friday,10:11:00,morning,dairy
335_friday,2019-09-06 10:17:00,drinks,friday,10:17:00,morning,dairy
335_friday,2019-09-06 10:18:00,drinks,friday,10:17:00,morning,drinks
335_friday,2019-09-06 10:19:00,drinks,friday,10:17:00,morning,drinks
335_friday,2019-09-06 10:20:00,checkout,friday,10:20:00,morning,drinks
335_monday,2019-09-02 10:20:00,dairy,monday,10:20:00,morning,entrance
335_monday,2019-09-02 10:21:00,dairy,monday,10:20:00,morning,dairy
335_monday,2019-09-02 10:22:00,dairy,monday,10:20:00,morning,dairy
335_monday,2019-09-02 10:23:00,dairy,monday,10:20:00,morning,dairy
335_monday,2019-09-02 10:24:00,dairy,monday,10:20:00,morning,dairy
335_monday,2019-09-02 10:25:00,checkout,monday,10:25:00,morning,dairy
335_thursday,2019-09-05 09:45:00,spices,thursday,09:45:00,morning,entrance
335_thursday,2019-09-05 09:46:00,spices,thursday,09:45:00,morning,spices
335_thursday,2019-09-05 09:47:00,spices,thursday,09:45:00,morning,spices
335_thursday,2019-09-05 09:48:00,spices,thursday,09:45:00,morning,spices
335_thursday,2019-09-05 09:49:00,spices,thursday,09:45:00,morning,spices
335_thursday,2019-09-05 09:50:00,dairy,thursday,09:50:00,morning,spices
335_thursday,2019-09-05 09:51:00,dairy,thursday,09:50:00,morning,dairy
335_thursday,2019-09-05 09:52:00,fruit,thursday,09:52:00,morning,dairy
335_thursday,2019-09-05 09:53:00,fruit,thursday,09:52:00,morning,fruit
335_thursday,2019-09-05 09:54:00,fruit,thursday,09:52:00,morning,fruit
335_thursday,2019-09-05 09:55:00,fruit,thursday,09:52:00,morning,fruit
335_thursday,2019-09-05 09:56:00,fruit,thursday,09:52:00,morning,fruit
335_thursday,2019-09-05 09:57:00,fruit,thursday,09:52:00,morning,fruit
335_thursday,2019-09-05 09:58:00,fruit,thursday,09:52:00,morning,fruit
335_thursday,2019-09-05 09:59:00,spices,thursday,09:59:00,morning,fruit
335_thursday,2019-09-05 10:00:00,spices,thursday,09:59:00,morning,spices
335_thursday,2019-09-05 10:01:00,spices,thursday,09:59:00,morning,spices
335_thursday,2019-09-05 10:02:00,spices,thursday,09:59:00,morning,spices
335_thursday,2019-09-05 10:03:00,fruit,thursday,10:03:00,morning,spices
335_thursday,2019-09-05 10:04:00,checkout,thursday,10:04:00,morning,fruit
335_tuesday,2019-09-03 10:23:00,dairy,tuesday,10:23:00,morning,entrance
335_tuesday,2019-09-03 10:24:00,spices,tuesday,10:24:00,morning,dairy
335_tuesday,2019-09-03 10:25:00,fruit,tuesday,10:25:00,morning,spices
335_tuesday,2019-09-03 10:26:00,fruit,tuesday,10:25:00,morning,fruit
335_tuesday,2019-09-03 10:27:00,checkout,tuesday,10:27:00,morning,fruit
335_wednesday,2019-09-04 09:37:00,dairy,wednesday,09:37:00,morning,entrance
335_wednesday,2019-09-04 09:38:00,dairy,wednesday,09:37:00,morning,dairy
335_wednesday,2019-09-04 09:39:00,dairy,wednesday,09:37:00,morning,dairy
335_wednesday,2019-09-04 09:40:00,dairy,wednesday,09:37:00,morning,dairy
335_wednesday,2019-09-04 09:41:00,dairy,wednesday,09:37:00,morning,dairy
335_wednesday,2019-09-04 09:42:00,checkout,wednesday,09:42:00,morning,dairy
336_friday,2019-09-06 10:12:00,spices,friday,10:12:00,morning,entrance
336_friday,2019-09-06 10:13:00,spices,friday,10:12:00,morning,spices
336_friday,2019-09-06 10:14:00,spices,friday,10:12:00,morning,spices
336_friday,2019-09-06 10:15:00,drinks,friday,10:15:00,morning,spices
336_friday,2019-09-06 10:16:00,fruit,friday,10:16:00,morning,drinks
336_friday,2019-09-06 10:17:00,drinks,friday,10:17:00,morning,fruit
336_friday,2019-09-06 10:18:00,checkout,friday,10:18:00,morning,drinks
336_monday,2019-09-02 10:20:00,spices,monday,10:20:00,morning,entrance
336_monday,2019-09-02 10:21:00,checkout,monday,10:21:00,morning,spices
336_thursday,2019-09-05 09:46:00,drinks,thursday,09:46:00,morning,entrance
336_thursday,2019-09-05 09:47:00,drinks,thursday,09:46:00,morning,drinks
336_thursday,2019-09-05 09:48:00,checkout,thursday,09:48:00,morning,drinks
336_tuesday,2019-09-03 10:23:00,dairy,tuesday,10:23:00,morning,entrance
336_tuesday,2019-09-03 10:24:00,checkout,tuesday,10:24:00,morning,dairy
336_wednesday,2019-09-04 09:37:00,spices,wednesday,09:37:00,morning,entrance
336_wednesday,2019-09-04 09:38:00,fruit,wednesday,09:38:00,morning,spices
336_wednesday,2019-09-04 09:39:00,checkout,wednesday,09:39:00,morning,fruit
337_friday,2019-09-06 10:13:00,fruit,friday,10:13:00,morning,entrance
337_friday,2019-09-06 10:14:00,fruit,friday,10:13:00,morning,fruit
337_friday,2019-09-06 10:15:00,fruit,friday,10:13:00,morning,fruit
337_friday,2019-09-06 10:16:00,spices,friday,10:16:00,morning,fruit
337_friday,2019-09-06 10:17:00,dairy,friday,10:17:00,morning,spices
337_friday,2019-09-06 10:18:00,dairy,friday,10:17:00,morning,dairy
337_friday,2019-09-06 10:19:00,dairy,friday,10:17:00,morning,dairy
337_friday,2019-09-06 10:20:00,dairy,friday,10:17:00,morning,dairy
337_friday,2019-09-06 10:21:00,drinks,friday,10:21:00,morning,dairy
337_friday,2019-09-06 10:22:00,checkout,friday,10:22:00,morning,drinks
337_monday,2019-09-02 10:22:00,fruit,monday,10:22:00,morning,entrance
337_monday,2019-09-02 10:23:00,checkout,monday,10:23:00,morning,fruit
337_thursday,2019-09-05 09:46:00,dairy,thursday,09:46:00,morning,entrance
337_thursday,2019-09-05 09:47:00,checkout,thursday,09:47:00,morning,dairy
337_tuesday,2019-09-03 10:23:00,fruit,tuesday,10:23:00,morning,entrance
337_tuesday,2019-09-03 10:24:00,fruit,tuesday,10:23:00,morning,fruit
337_tuesday,2019-09-03 10:25:00,fruit,tuesday,10:23:00,morning,fruit
337_tuesday,2019-09-03 10:26:00,fruit,tuesday,10:23:00,morning,fruit
337_tuesday,2019-09-03 10:27:00,fruit,tuesday,10:23:00,morning,fruit
337_tuesday,2019-09-03 10:28:00,fruit,tuesday,10:23:00,morning,fruit
337_tuesday,2019-09-03 10:29:00,spices,tuesday,10:29:00,morning,fruit
337_tuesday,2019-09-03 10:30:00,spices,tuesday,10:29:00,morning,spices
337_tuesday,2019-09-03 10:31:00,drinks,tuesday,10:31:00,morning,spices
337_tuesday,2019-09-03 10:32:00,drinks,tuesday,10:31:00,morning,drinks
337_tuesday,2019-09-03 10:33:00,checkout,tuesday,10:33:00,morning,drinks
337_wednesday,2019-09-04 09:37:00,dairy,wednesday,09:37:00,morning,entrance
337_wednesday,2019-09-04 09:38:00,dairy,wednesday,09:37:00,morning,dairy
337_wednesday,2019-09-04 09:39:00,dairy,wednesday,09:37:00,morning,dairy
337_wednesday,2019-09-04 09:40:00,dairy,wednesday,09:37:00,morning,dairy
337_wednesday,2019-09-04 09:41:00,dairy,wednesday,09:37:00,morning,dairy
337_wednesday,2019-09-04 09:42:00,fruit,wednesday,09:42:00,morning,dairy
337_wednesday,2019-09-04 09:43:00,fruit,wednesday,09:42:00,morning,fruit
337_wednesday,2019-09-04 09:44:00,fruit,wednesday,09:42:00,morning,fruit
337_wednesday,2019-09-04 09:45:00,checkout,wednesday,09:45:00,morning,fruit
338_friday,2019-09-06 10:13:00,fruit,friday,10:13:00,morning,entrance
338_friday,2019-09-06 10:14:00,fruit,friday,10:13:00,morning,fruit
338_friday,2019-09-06 10:15:00,fruit,friday,10:13:00,morning,fruit
338_friday,2019-09-06 10:16:00,fruit,friday,10:13:00,morning,fruit
338_friday,2019-09-06 10:17:00,drinks,friday,10:17:00,morning,fruit
338_friday,2019-09-06 10:18:00,drinks,friday,10:17:00,morning,drinks
338_friday,2019-09-06 10:19:00,drinks,friday,10:17:00,morning,drinks
338_friday,2019-09-06 10:20:00,checkout,friday,10:20:00,morning,drinks
338_monday,2019-09-02 10:23:00,fruit,monday,10:23:00,morning,entrance
338_monday,2019-09-02 10:24:00,checkout,monday,10:24:00,morning,fruit
338_thursday,2019-09-05 09:46:00,dairy,thursday,09:46:00,morning,entrance
338_thursday,2019-09-05 09:47:00,fruit,thursday,09:47:00,morning,dairy
338_thursday,2019-09-05 09:48:00,fruit,thursday,09:47:00,morning,fruit
338_thursday,2019-09-05 09:49:00,fruit,thursday,09:47:00,morning,fruit
338_thursday,2019-09-05 09:50:00,fruit,thursday,09:47:00,morning,fruit
338_thursday,2019-09-05 09:51:00,checkout,thursday,09:51:00,morning,fruit
338_tuesday,2019-09-03 10:24:00,dairy,tuesday,10:24:00,morning,entrance
338_tuesday,2019-09-03 10:25:00,dairy,tuesday,10:24:00,morning,dairy
338_tuesday,2019-09-03 10:26:00,checkout,tuesday,10:26:00,morning,dairy
338_wednesday,2019-09-04 09:39:00,spices,wednesday,09:39:00,morning,entrance
338_wednesday,2019-09-04 09:40:00,drinks,wednesday,09:40:00,morning,spices
338_wednesday,2019-09-04 09:41:00,checkout,wednesday,09:41:00,morning,drinks
339_friday,2019-09-06 10:13:00,fruit,friday,10:13:00,morning,entrance
339_friday,2019-09-06 10:14:00,fruit,friday,10:13:00,morning,fruit
339_friday,2019-09-06 10:15:00,fruit,friday,10:13:00,morning,fruit
339_friday,2019-09-06 10:16:00,fruit,friday,10:13:00,morning,fruit
339_friday,2019-09-06 10:17:00,fruit,friday,10:13:00,morning,fruit
339_friday,2019-09-06 10:18:00,fruit,friday,10:13:00,morning,fruit
339_friday,2019-09-06 10:19:00,dairy,friday,10:19:00,morning,fruit
339_friday,2019-09-06 10:20:00,dairy,friday,10:19:00,morning,dairy
339_friday,2019-09-06 10:21:00,dairy,friday,10:19:00,morning,dairy
339_friday,2019-09-06 10:22:00,spices,friday,10:22:00,morning,dairy
339_friday,2019-09-06 10:23:00,spices,friday,10:22:00,morning,spices
339_friday,2019-09-06 10:24:00,spices,friday,10:22:00,morning,spices
339_friday,2019-09-06 10:25:00,dairy,friday,10:25:00,morning,spices
339_friday,2019-09-06 10:26:00,dairy,friday,10:25:00,morning,dairy
339_friday,2019-09-06 10:27:00,checkout,friday,10:27:00,morning,dairy
339_monday,2019-09-02 10:27:00,spices,monday,10:27:00,morning,entrance
339_monday,2019-09-02 10:28:00,spices,monday,10:27:00,morning,spices
339_monday,2019-09-02 10:29:00,dairy,monday,10:29:00,morning,spices
339_monday,2019-09-02 10:30:00,dairy,monday,10:29:00,morning,dairy
339_monday,2019-09-02 10:31:00,drinks,monday,10:31:00,morning,dairy
339_monday,2019-09-02 10:32:00,drinks,monday,10:31:00,morning,drinks
339_monday,2019-09-02 10:33:00,drinks,monday,10:31:00,morning,drinks
339_monday,2019-09-02 10:34:00,drinks,monday,10:31:00,morning,drinks
339_monday,2019-09-02 10:35:00,fruit,monday,10:35:00,morning,drinks
339_monday,2019-09-02 10:36:00,fruit,monday,10:35:00,morning,fruit
339_monday,2019-09-02 10:37:00,fruit,monday,10:35:00,morning,fruit
339_monday,2019-09-02 10:38:00,fruit,monday,10:35:00,morning,fruit
339_monday,2019-09-02 10:39:00,checkout,monday,10:39:00,morning,fruit
339_thursday,2019-09-05 09:46:00,dairy,thursday,09:46:00,morning,entrance
339_thursday,2019-09-05 09:47:00,dairy,thursday,09:46:00,morning,dairy
339_thursday,2019-09-05 09:48:00,checkout,thursday,09:48:00,morning,dairy
339_tuesday,2019-09-03 10:25:00,fruit,tuesday,10:25:00,morning,entrance
339_tuesday,2019-09-03 10:26:00,fruit,tuesday,10:25:00,morning,fruit
339_tuesday,2019-09-03 10:27:00,dairy,tuesday,10:27:00,morning,fruit
339_tuesday,2019-09-03 10:28:00,dairy,tuesday,10:27:00,morning,dairy
339_tuesday,2019-09-03 10:29:00,checkout,tuesday,10:29:00,morning,dairy
339_wednesday,2019-09-04 09:39:00,drinks,wednesday,09:39:00,morning,entrance
339_wednesday,2019-09-04 09:40:00,drinks,wednesday,09:39:00,morning,drinks
339_wednesday,2019-09-04 09:41:00,drinks,wednesday,09:39:00,morning,drinks
339_wednesday,2019-09-04 09:42:00,drinks,wednesday,09:39:00,morning,drinks
339_wednesday,2019-09-04 09:43:00,checkout,wednesday,09:43:00,morning,drinks
33_friday,2019-09-06 07:22:00,fruit,friday,07:22:00,morning,entrance
33_friday,2019-09-06 07:23:00,fruit,friday,07:22:00,morning,fruit
33_friday,2019-09-06 07:24:00,fruit,friday,07:22:00,morning,fruit
33_friday,2019-09-06 07:25:00,fruit,friday,07:22:00,morning,fruit
33_friday,2019-09-06 07:26:00,fruit,friday,07:22:00,morning,fruit
33_friday,2019-09-06 07:27:00,fruit,friday,07:22:00,morning,fruit
33_friday,2019-09-06 07:28:00,fruit,friday,07:22:00,morning,fruit
33_friday,2019-09-06 07:29:00,fruit,friday,07:22:00,morning,fruit
33_friday,2019-09-06 07:30:00,drinks,friday,07:30:00,morning,fruit
33_friday,2019-09-06 07:31:00,drinks,friday,07:30:00,morning,drinks
33_friday,2019-09-06 07:32:00,checkout,friday,07:32:00,morning,drinks
33_monday,2019-09-02 07:17:00,fruit,monday,07:17:00,morning,entrance
33_monday,2019-09-02 07:18:00,fruit,monday,07:17:00,morning,fruit
33_monday,2019-09-02 07:19:00,fruit,monday,07:17:00,morning,fruit
33_monday,2019-09-02 07:20:00,dairy,monday,07:20:00,morning,fruit
33_monday,2019-09-02 07:21:00,dairy,monday,07:20:00,morning,dairy
33_monday,2019-09-02 07:22:00,spices,monday,07:22:00,morning,dairy
33_monday,2019-09-02 07:23:00,dairy,monday,07:23:00,morning,spices
33_monday,2019-09-02 07:24:00,drinks,monday,07:24:00,morning,dairy
33_monday,2019-09-02 07:25:00,drinks,monday,07:24:00,morning,drinks
33_monday,2019-09-02 07:26:00,spices,monday,07:26:00,morning,drinks
33_monday,2019-09-02 07:27:00,drinks,monday,07:27:00,morning,spices
33_monday,2019-09-02 07:28:00,drinks,monday,07:27:00,morning,drinks
33_monday,2019-09-02 07:29:00,drinks,monday,07:27:00,morning,drinks
33_monday,2019-09-02 07:30:00,drinks,monday,07:27:00,morning,drinks
33_monday,2019-09-02 07:31:00,drinks,monday,07:27:00,morning,drinks
33_monday,2019-09-02 07:32:00,drinks,monday,07:27:00,morning,drinks
33_monday,2019-09-02 07:33:00,checkout,monday,07:33:00,morning,drinks
33_thursday,2019-09-05 07:16:00,fruit,thursday,07:16:00,morning,entrance
33_thursday,2019-09-05 07:17:00,fruit,thursday,07:16:00,morning,fruit
33_thursday,2019-09-05 07:18:00,spices,thursday,07:18:00,morning,fruit
33_thursday,2019-09-05 07:19:00,checkout,thursday,07:19:00,morning,spices
33_tuesday,2019-09-03 07:21:00,spices,tuesday,07:21:00,morning,entrance
33_tuesday,2019-09-03 07:22:00,spices,tuesday,07:21:00,morning,spices
33_tuesday,2019-09-03 07:23:00,spices,tuesday,07:21:00,morning,spices
33_tuesday,2019-09-03 07:24:00,dairy,tuesday,07:24:00,morning,spices
33_tuesday,2019-09-03 07:25:00,dairy,tuesday,07:24:00,morning,dairy
33_tuesday,2019-09-03 07:26:00,dairy,tuesday,07:24:00,morning,dairy
33_tuesday,2019-09-03 07:27:00,spices,tuesday,07:27:00,morning,dairy
33_tuesday,2019-09-03 07:28:00,drinks,tuesday,07:28:00,morning,spices
33_tuesday,2019-09-03 07:29:00,drinks,tuesday,07:28:00,morning,drinks
33_tuesday,2019-09-03 07:30:00,drinks,tuesday,07:28:00,morning,drinks
33_tuesday,2019-09-03 07:31:00,checkout,tuesday,07:31:00,morning,drinks
33_wednesday,2019-09-04 07:17:00,fruit,wednesday,07:17:00,morning,entrance
33_wednesday,2019-09-04 07:18:00,fruit,wednesday,07:17:00,morning,fruit
33_wednesday,2019-09-04 07:19:00,fruit,wednesday,07:17:00,morning,fruit
33_wednesday,2019-09-04 07:20:00,checkout,wednesday,07:20:00,morning,fruit
340_friday,2019-09-06 10:16:00,spices,friday,10:16:00,morning,entrance
340_friday,2019-09-06 10:17:00,dairy,friday,10:17:00,morning,spices
340_friday,2019-09-06 10:18:00,dairy,friday,10:17:00,morning,dairy
340_friday,2019-09-06 10:19:00,dairy,friday,10:17:00,morning,dairy
340_friday,2019-09-06 10:20:00,dairy,friday,10:17:00,morning,dairy
340_friday,2019-09-06 10:21:00,dairy,friday,10:17:00,morning,dairy
340_friday,2019-09-06 10:22:00,dairy,friday,10:17:00,morning,dairy
340_friday,2019-09-06 10:23:00,dairy,friday,10:17:00,morning,dairy
340_friday,2019-09-06 10:24:00,dairy,friday,10:17:00,morning,dairy
340_friday,2019-09-06 10:25:00,dairy,friday,10:17:00,morning,dairy
340_friday,2019-09-06 10:26:00,dairy,friday,10:17:00,morning,dairy
340_friday,2019-09-06 10:27:00,dairy,friday,10:17:00,morning,dairy
340_friday,2019-09-06 10:28:00,dairy,friday,10:17:00,morning,dairy
340_friday,2019-09-06 10:29:00,dairy,friday,10:17:00,morning,dairy
340_friday,2019-09-06 10:30:00,fruit,friday,10:30:00,morning,dairy
340_friday,2019-09-06 10:31:00,fruit,friday,10:30:00,morning,fruit
340_friday,2019-09-06 10:32:00,fruit,friday,10:30:00,morning,fruit
340_friday,2019-09-06 10:33:00,drinks,friday,10:33:00,morning,fruit
340_friday,2019-09-06 10:34:00,drinks,friday,10:33:00,morning,drinks
340_friday,2019-09-06 10:35:00,drinks,friday,10:33:00,morning,drinks
340_friday,2019-09-06 10:36:00,checkout,friday,10:36:00,morning,drinks
340_monday,2019-09-02 10:27:00,dairy,monday,10:27:00,morning,entrance
340_monday,2019-09-02 10:28:00,dairy,monday,10:27:00,morning,dairy
340_monday,2019-09-02 10:29:00,dairy,monday,10:27:00,morning,dairy
340_monday,2019-09-02 10:30:00,dairy,monday,10:27:00,morning,dairy
340_monday,2019-09-02 10:31:00,dairy,monday,10:27:00,morning,dairy
340_monday,2019-09-02 10:32:00,dairy,monday,10:27:00,morning,dairy
340_monday,2019-09-02 10:33:00,dairy,monday,10:27:00,morning,dairy
340_monday,2019-09-02 10:34:00,dairy,monday,10:27:00,morning,dairy
340_monday,2019-09-02 10:35:00,dairy,monday,10:27:00,morning,dairy
340_monday,2019-09-02 10:36:00,checkout,monday,10:36:00,morning,dairy
340_thursday,2019-09-05 09:48:00,spices,thursday,09:48:00,morning,entrance
340_thursday,2019-09-05 09:49:00,checkout,thursday,09:49:00,morning,spices
340_tuesday,2019-09-03 10:26:00,fruit,tuesday,10:26:00,morning,entrance
340_tuesday,2019-09-03 10:27:00,spices,tuesday,10:27:00,morning,fruit
340_tuesday,2019-09-03 10:28:00,spices,tuesday,10:27:00,morning,spices
340_tuesday,2019-09-03 10:29:00,fruit,tuesday,10:29:00,morning,spices
340_tuesday,2019-09-03 10:30:00,fruit,tuesday,10:29:00,morning,fruit
340_tuesday,2019-09-03 10:31:00,fruit,tuesday,10:29:00,morning,fruit
340_tuesday,2019-09-03 10:32:00,drinks,tuesday,10:32:00,morning,fruit
340_tuesday,2019-09-03 10:33:00,drinks,tuesday,10:32:00,morning,drinks
340_tuesday,2019-09-03 10:34:00,spices,tuesday,10:34:00,morning,drinks
340_tuesday,2019-09-03 10:35:00,checkout,tuesday,10:35:00,morning,spices
340_wednesday,2019-09-04 09:39:00,fruit,wednesday,09:39:00,morning,entrance
340_wednesday,2019-09-04 09:40:00,fruit,wednesday,09:39:00,morning,fruit
340_wednesday,2019-09-04 09:41:00,fruit,wednesday,09:39:00,morning,fruit
340_wednesday,2019-09-04 09:42:00,fruit,wednesday,09:39:00,morning,fruit
340_wednesday,2019-09-04 09:43:00,fruit,wednesday,09:39:00,morning,fruit
340_wednesday,2019-09-04 09:44:00,fruit,wednesday,09:39:00,morning,fruit
340_wednesday,2019-09-04 09:45:00,dairy,wednesday,09:45:00,morning,fruit
340_wednesday,2019-09-04 09:46:00,dairy,wednesday,09:45:00,morning,dairy
340_wednesday,2019-09-04 09:47:00,dairy,wednesday,09:45:00,morning,dairy
340_wednesday,2019-09-04 09:48:00,dairy,wednesday,09:45:00,morning,dairy
340_wednesday,2019-09-04 09:49:00,dairy,wednesday,09:45:00,morning,dairy
340_wednesday,2019-09-04 09:50:00,dairy,wednesday,09:45:00,morning,dairy
340_wednesday,2019-09-04 09:51:00,dairy,wednesday,09:45:00,morning,dairy
340_wednesday,2019-09-04 09:52:00,dairy,wednesday,09:45:00,morning,dairy
340_wednesday,2019-09-04 09:53:00,dairy,wednesday,09:45:00,morning,dairy
340_wednesday,2019-09-04 09:54:00,dairy,wednesday,09:45:00,morning,dairy
340_wednesday,2019-09-04 09:55:00,dairy,wednesday,09:45:00,morning,dairy
340_wednesday,2019-09-04 09:56:00,dairy,wednesday,09:45:00,morning,dairy
340_wednesday,2019-09-04 09:57:00,dairy,wednesday,09:45:00,morning,dairy
340_wednesday,2019-09-04 09:58:00,dairy,wednesday,09:45:00,morning,dairy
340_wednesday,2019-09-04 09:59:00,dairy,wednesday,09:45:00,morning,dairy
340_wednesday,2019-09-04 10:00:00,dairy,wednesday,09:45:00,morning,dairy
340_wednesday,2019-09-04 10:01:00,dairy,wednesday,09:45:00,morning,dairy
340_wednesday,2019-09-04 10:02:00,dairy,wednesday,09:45:00,morning,dairy
340_wednesday,2019-09-04 10:03:00,dairy,wednesday,09:45:00,morning,dairy
340_wednesday,2019-09-04 10:04:00,dairy,wednesday,09:45:00,morning,dairy
340_wednesday,2019-09-04 10:05:00,dairy,wednesday,09:45:00,morning,dairy
340_wednesday,2019-09-04 10:06:00,dairy,wednesday,09:45:00,morning,dairy
340_wednesday,2019-09-04 10:07:00,dairy,wednesday,09:45:00,morning,dairy
340_wednesday,2019-09-04 10:08:00,dairy,wednesday,09:45:00,morning,dairy
340_wednesday,2019-09-04 10:09:00,spices,wednesday,10:09:00,morning,dairy
340_wednesday,2019-09-04 10:10:00,dairy,wednesday,10:10:00,morning,spices
340_wednesday,2019-09-04 10:11:00,dairy,wednesday,10:10:00,morning,dairy
340_wednesday,2019-09-04 10:12:00,dairy,wednesday,10:10:00,morning,dairy
340_wednesday,2019-09-04 10:13:00,dairy,wednesday,10:10:00,morning,dairy
340_wednesday,2019-09-04 10:14:00,dairy,wednesday,10:10:00,morning,dairy
340_wednesday,2019-09-04 10:15:00,dairy,wednesday,10:10:00,morning,dairy
340_wednesday,2019-09-04 10:16:00,checkout,wednesday,10:16:00,morning,dairy
341_friday,2019-09-06 10:17:00,dairy,friday,10:17:00,morning,entrance
341_friday,2019-09-06 10:18:00,spices,friday,10:18:00,morning,dairy
341_friday,2019-09-06 10:19:00,checkout,friday,10:19:00,morning,spices
341_monday,2019-09-02 10:27:00,dairy,monday,10:27:00,morning,entrance
341_monday,2019-09-02 10:28:00,fruit,monday,10:28:00,morning,dairy
341_monday,2019-09-02 10:29:00,fruit,monday,10:28:00,morning,fruit
341_monday,2019-09-02 10:30:00,fruit,monday,10:28:00,morning,fruit
341_monday,2019-09-02 10:31:00,fruit,monday,10:28:00,morning,fruit
341_monday,2019-09-02 10:32:00,fruit,monday,10:28:00,morning,fruit
341_monday,2019-09-02 10:33:00,fruit,monday,10:28:00,morning,fruit
341_monday,2019-09-02 10:34:00,fruit,monday,10:28:00,morning,fruit
341_monday,2019-09-02 10:35:00,fruit,monday,10:28:00,morning,fruit
341_monday,2019-09-02 10:36:00,fruit,monday,10:28:00,morning,fruit
341_monday,2019-09-02 10:37:00,fruit,monday,10:28:00,morning,fruit
341_monday,2019-09-02 10:38:00,fruit,monday,10:28:00,morning,fruit
341_monday,2019-09-02 10:39:00,checkout,monday,10:39:00,morning,fruit
341_thursday,2019-09-05 09:48:00,spices,thursday,09:48:00,morning,entrance
341_thursday,2019-09-05 09:49:00,checkout,thursday,09:49:00,morning,spices
341_tuesday,2019-09-03 10:26:00,spices,tuesday,10:26:00,morning,entrance
341_tuesday,2019-09-03 10:27:00,checkout,tuesday,10:27:00,morning,spices
341_wednesday,2019-09-04 09:39:00,spices,wednesday,09:39:00,morning,entrance
341_wednesday,2019-09-04 09:40:00,spices,wednesday,09:39:00,morning,spices
341_wednesday,2019-09-04 09:41:00,drinks,wednesday,09:41:00,morning,spices
341_wednesday,2019-09-04 09:42:00,drinks,wednesday,09:41:00,morning,drinks
341_wednesday,2019-09-04 09:43:00,checkout,wednesday,09:43:00,morning,drinks
342_friday,2019-09-06 10:17:00,fruit,friday,10:17:00,morning,entrance
342_friday,2019-09-06 10:18:00,fruit,friday,10:17:00,morning,fruit
